"ID"	"word"	"def"	"spionicword"	"partid"	"btid"	"root"	"uncertain"	"Note"	"root_word"	"alpha"	"lucidaword"	"present"	"future"	"aorist"	"perfect"	"perfmid"	"aoristpass"	"compound"	"verbclass"	"Gender"	"beta"	"Spaces"	"Level"	"Parent"
953	"ἀντίπαλος"	"wrestling against"	"a)nti/paloj "	3	0	409	0		0	"amtipakor"	"ἀντίπαλος"							0	0	0	"a)nti/palos"	0	1	0
954	"ἀντιπαραβάλλω"	"to hold side by side, to compare"	"a)ntiparaba/llw "	2	0	114	0		0	"amtipaqabakky"	"ἀντιπαραβάλλω"							0	3	0	"a)ntiparaba/llw"	2	20	7164
955	"ἀντιπαρακαλέω"	"to summon in turn or contrariwise"	"a)ntiparakale/w "	2	0	301	0		0	"amtipaqajakey"	"ἀντιπαρακαλέω"							0	0	0	"a)ntiparakale/w"	2	15	7189
956	"ἀντιπαρατείνω"	"to stretch side by side"	"a)ntiparatei/nw "	2	0	528	0		0	"amtipaqateimy"	"ἀντιπαρατείνω"							0	0	0	"a)ntiparatei/nw"	2	16	7247
957	"ἀντιπαρατίθημι"	"to contrast and compare"	"a)ntiparati/qhmi "	2	0	540	0		0	"amtipaqatihgli"	"ἀντιπαρατίθημι"							0	0	0	"a)ntiparati/qhmi"	2	42	7248
958	"ἀντιποιέω"	"to do in return"	"a)ntipoie/w "	2	0	438	0		0	"amtipoiey"	"ἀντιποιέω"							0	0	0	"a)ntipoie/w"	1	12	7725
959	"ἀντιπολεμέω"	"to urge war against"	"a)ntipoleme/w "	2	0	440	0		0	"amtipokeley"	"ἀντιπολεμέω"							0	0	0	"a)ntipoleme/w"	1	5	7749
960	"ἀντίπους"		"a)nti/pouj "	0	0	443	0		0	"amtipour"	"ἀντίπους"							0	0	0	"a)nti/pous"	0	1	0
961	"ἀντιρρητέον"		"a)ntirrhte/on "	0	0	455	0		0	"amtiqqgteom"	"ἀντιρρητέον"							0	0	0	"a)ntirrhte/on"	0	1	0
962	"ἀντιρρητέος"		"a)ntirrhte/oj "	3	0	455	0		0	"amtiqqgteor"	"ἀντιρρητέος"							0	0	0	"a)ntirrhte/os"	0	2	0
963	"Ἀντισθένης"		")Antisqe/nhj "	6	0	0	0		0	"amtishemgr"	" ̓Αντισθένης"							0	0	0	"*)antisqe/nhs"	0	0	0
964	"ἀντίσταθμος"	"counterpoising: in compensation for"	"a)nti/staqmoj "	3	0	293	0		0	"amtistahlor"	"ἀντίσταθμος"							0	0	0	"a)nti/staqmos"	0	2	0
965	"ἀντιστατέω"	"to resist, oppose"	"a)ntistate/w "	2	0	293	0		0	"amtistatey"	"ἀντιστατέω"							0	0	0	"a)ntistate/w"	0	3	0
966	"ἀντίστροφος"	"turned so as to face one another: correlative, coordinate, counterpart"	"a)nti/strofoj "	3	0	502	0		0	"amtistqovor"	"ἀντίστροφος"							0	0	0	"a)nti/strofos"	0	2	0
967	"ἀντιτάσσω"	"to set opposite to, range in battle against"	"a)ntita/ssw "	2	0	524	0		0	"amtitassy"	"ἀντιτάσσω"							0	3	0	"a)ntita/ssw"	1	15	9198
968	"ἀντιτείνω"	"to stretch out in return, to offer in return, to repay"	"a)ntitei/nw "	2	0	528	0		0	"amtiteimy"	"ἀντιτείνω"							0	0	0	"a)ntitei/nw"	1	8	9219
969	"ἀντίτεχνος"	"rivalling in an art or craft"	"a)nti/texnoj "	3	0	537	0		0	"amtitewmor"	"ἀντίτεχνος"							0	0	0	"a)nti/texnos"	0	1	0
970	"ἀντιτίθημι"	"to set against, oppose"	"a)ntiti/qhmi "	2	0	540	0		0	"amtitihgli"	"ἀντιτίθημι"							0	0	0	"a)ntiti/qhmi"	1	30	9311
971	"ἀντιτιμάω"	"to honour in return"	"a)ntitima/w "	2	0	542	0		0	"amtitilay"	"ἀντιτιμάω"							0	0	0	"a)ntitima/w"	1	11	9320
972	"ἀντίτονος"	"strained against, resisting"	"a)nti/tonoj "	3	0	528	0		0	"amtitomor"	"ἀντίτονος"							0	0	0	"a)nti/tonos"	0	1	0
973	"ἀντίτυπος"	"repelled"	"a)nti/tupoj "	3	0	694	0		0	"amtitupor"	"ἀντίτυπος"							0	0	0	"a)nti/tupos"	0	1	0
974	"ἀντιτυπόω"	"to express as by a figure"	"a)ntitupo/w "	2	0	694	0		0	"amtitupoy"	"ἀντιτυπόω"							0	0	0	"a)ntitupo/w"	0	2	9481
975	"ἀντιτύπτω"	"to beat in turn"	"a)ntitu/ptw "	2	0	560	0		0	"amtitupty"	"ἀντιτύπτω"							0	2	0	"a)ntitu/ptw"	1	7	9482
976	"ἀντίφημι"	"to speak against, to contradict"	"a)nti/fhmi "	2	0	580	0		0	"amtivgli"	"ἀντίφημι"							0	0	0	"a)nti/fhmi"	1	25	9815
977	"ἀντιφιλέω"	"to love in return"	"a)ntifile/w "	2	0	585	0		0	"amtivikey"	"ἀντιφιλέω"							0	0	0	"a)ntifile/w"	1	4	9852
978	"ἀντιφράσσω"	"to barricade, block up"	"a)ntifra/ssw "	2	0	589	0		0	"amtivqassy"	"ἀντιφράσσω"							0	3	0	"a)ntifra/ssw"	1	7	9967
979	"Ἀντιφῶν"		")Antifw=n "	6	0	0	0		0	"amtivym"	" ̓Αντιφω̂ν"							0	0	0	"*)antifw/n"	0	0	0
980	"Ἀντιφών"		")Antifw/n "	6	0	0	0		0	"amtivym"	" ̓Αντιφών"							0	0	0	"*)antifw=n"	0	0	0
981	"ἀντίψηφος"		"a)nti/yhfoj "	0	0	625	0		0	"amtixgvor"	"ἀντίψηφος"							0	0	0	"a)nti/yhfos"	1	8	10235
982	"ἀντλέω"	"to bale out bilge-water, bale the ship"	"a)ntle/w "	2	0	0	0		0	"amtkey"	"ἀντλέω"							0	0	0	"a)ntle/w"	0	0	0
983	"ἄντομαι"	"to meet"	"a)/ntomai "	2	0	650	0		0	"amtolai"	"ἄντομαι"							0	0	0	"a)/ntomai"	0	4	0
984	"ἄντρον"		"a)/ntron "	0	0	0	0		0	"amtqom"	"ἄντρον"							0	0	0	"a)/ntron"	0	0	0
985	"ἄντυξ"	"the edge or rim of anything round or curved"	"a)/ntuc "	1	0	0	0		0	"amtun"	"ἄντυξ"							0	0	0	"a)/ntuc"	0	0	0
986	"ἀντωμοσία"	"an oath or affidavit made one against the other"	"a)ntwmosi/a "	1	0	0	0		0	"amtylosia"	"ἀντωμοσία"							0	0	0	"a)ntwmosi/a"	0	0	0
987	"ἀνυπήκοος"		"a)nuph/kooj "	3	0	0	0		0	"amupgjoor"	"ἀνυπήκοος"							0	0	0	"a)nuph/koos"	0	0	0
988	"ἀνυπόδητος"	"unshod, barefoot"	"a)nupo/dhtoj "	3	0	443	0		0	"amupodgtor"	"ἀνυπόδητος"							0	0	0	"a)nupo/dhtos"	0	2	0
989	"ἀνύσιμος"	"efficacious, effectual"	"a)nu/simoj "	3	0	0	0		0	"amusilor"	"ἀνύσιμος"							0	0	0	"a)nu/simos"	0	0	0
990	"Ἄνυτος"		")/Anutoj "	6	0	0	0		0	"amutor"	" ̓́Ανυτος"							0	0	0	"*)/anutos"	0	0	0
991	"ἀνυφαίνω"	"to weave anew, renew"	"a)nufai/nw "	2	0	571	0		0	"amuvaimy"	"ἀνυφαίνω"							0	3	0	"a)nufai/nw"	0	1	9723
992	"ἀνύω"	"to effect, achieve, accomplish, complete"	"a)nu/w "	2	0	0	0		0	"amuy"	"ἀνύω"							0	0	0	"a)nu/w"	0	0	0
993	"ἄνω"		"a)/nw "	2	0	0	0		0	"amy"	"ἄνω"							0	0	0	"a)/nw"	0	0	0
994	"ἄνωθεν"	"from above, from on high"	"a)/nwqen "	4	0	0	0		0	"amyhem"	"ἄνωθεν"							0	0	0	"a)/nwqen"	0	0	0
995	"ἀνώλεθρος"	"indestructible"	"a)nw/leqroj "	3	0	78	0		0	"amykehqor"	"ἀνώλεθρος"							0	0	0	"a)nw/leqros"	1	8	6680
996	"ἀνώμαλος"	"uneven, irregular"	"a)nw/maloj "	3	0	0	0		0	"amylakor"	"ἀνώμαλος"							0	0	0	"a)nw/malos"	0	0	0
997	"ἀνωμαλότης"		"a)nwmalo/thj "	0	0	0	0		0	"amylakotgr"	"ἀνωμαλότης"							0	0	0	"a)nwmalo/ths"	0	0	0
998	"ἀνώνυμος"	"without name, nameless"	"a)nw/numoj "	3	0	391	0		0	"amymulor"	"ἀνώνυμος"							0	0	0	"a)nw/numos"	0	1	0
999	"ἀνώτερος"	"higher"	"a)nw/teroj "	3	0	0	0		0	"amyteqor"	"ἀνώτερος"							0	0	0	"a)nw/teros"	0	0	0
1000	"ἀνωφελής"	"unprofitable, useless"	"a)nwfelh/j "	3	0	635	0		0	"amyvekgr"	"ἀνωφελής"							0	0	0	"a)nwfelh/s"	0	1	0
1001	"ἄξενος"	"inhospitable"	"a)/cenoj "	3	0	370	0		0	"anemor"	"ἄξενος"							0	0	0	"a)/cenos"	0	1	0
1002	"ἀξία"	"the worth or value"	"a)ci/a "	1	0	69	0		0	"ania"	"ἀξία"							0	0	0	"a)ci/a"	0	3	0
1003	"ἀξιόλογος"	"worthy of mention, noteworthy"	"a)cio/logoj "	3	0	337	0		0	"aniokocor"	"ἀξιόλογος"							0	0	0	"a)cio/logos"	1	70	5767
1004	"ἀξιομνημόνευτος"	"worthy of mention"	"a)ciomnhmo/neutoj "	3	0	641	0		0	"aniolmglomeutor"	"ἀξιομνημόνευτος"							0	0	0	"a)ciomnhmo/neutos"	0	6	0
1005	"ἀξιόπιστος"	"trustworthy"	"a)cio/pistoj "	3	0	413	0		0	"aniopistor"	"ἀξιόπιστος"							0	0	0	"a)cio/pistos"	0	1	0
1006	"ἄξιος"	"weighing as much, of like value, worth as much as"	"a)/cioj "	3	0	69	0		-1	"anior"	"ἄξιος"							0	0	0	"a)/cios"	0	4	0
1007	"Ἀξίοχος"		")Aci/oxoj "	6	0	0	0		0	"aniowor"	" ̓Αξίοχος"							0	0	0	"*)aci/oxos"	0	0	0
1008	"ἀξιόχρεως"	"worthy of a thing"	"a)cio/xrewj "	3	0	69	0		0	"aniowqeyr"	"ἀξιόχρεως"							0	0	0	"a)cio/xrews"	0	5	0
1009	"ἀξιόω"	"to think or deem worthy of"	"a)cio/w "	2	0	69	0		0	"anioy"	"ἀξιόω"							0	0	0	"a)cio/w"	0	6	0
1010	"ἀξίωμα"	"that of which one is thought worthy, an honour"	"a)ci/wma "	1	0	69	0		0	"aniyla"	"ἀξίωμα"							0	0	0	"a)ci/wma"	0	7	0
1011	"ἀξίωσις"	"a thinking worthy"	"a)ci/wsij "	1	0	69	0		0	"aniysir"	"ἀξίωσις"							0	0	0	"a)ci/wsis"	0	8	0
1012	"ἄξος"		"a)/coj "	0	0	0	0		0	"anor"	"ἄξος"							0	0	0	"a)/cos"	0	0	0
1013	"ἄξων"	"an axle"	"a)/cwn "	1	0	0	0		0	"anym"	"ἄξων"							0	0	0	"a)/cwn"	0	0	0
1014	"ἀοιδή"	"song, a singing"	"a)oidh/ "	1	0	21	0		0	"aoidg"	"ἀοιδή"							0	0	0	"a)oidh/"	0	11	0
1015	"ἀοιδός"	"a singer, minstrel, bard"	"a)oido/j "	1	0	21	0		0	"aoidor"	"ἀοιδός"							0	0	0	"a)oido/s"	0	12	0
1016	"ἄοικος"	"houseless, homeless"	"a)/oikoj "	3	0	377	0		0	"aoijor"	"ἄοικος"							0	0	0	"a)/oikos"	0	1	0
1017	"ἄοινος"	"without wine"	"a)/oinoj "	3	0	379	0		0	"aoimor"	"ἄοινος"							0	0	0	"a)/oinos"	0	1	0
1018	"ἄοπλος"	"without shields"	"a)/oploj "	3	0	393	0		0	"aopkor"	"ἄοπλος"							0	0	0	"a)/oplos"	0	2	0
1019	"ἀόρατος"	"unseen, not to be seen, invisible"	"a)o/ratoj "	3	0	394	0		0	"aoqator"	"ἀόρατος"							0	0	0	"a)o/ratos"	1	4	6859
1020	"ἀπαγγελεύς"		"a)paggeleu/j "	1	0	9	0		0	"apaccekeur"	"ἀπαγγελεύς"							0	0	0	"a)paggeleu/s"	0	10	0
1021	"ἀπαγγέλλω"	"to bring tidings, report, announce"	"a)pagge/llw "	2	0	9	0		0	"apaccekky"	"ἀπαγγέλλω"							0	3	0	"a)pagge/llw"	1	3	43
1022	"ἀπαγορεύω"	"to forbid"	"a)pagoreu/w "	2	0	15	0		0	"apacoqeuy"	"ἀπαγορεύω"							0	0	0	"a)pagoreu/w"	0	6	0
1023	"ἀπαγριόομαι"	"to become wild or savage"	"a)pagrio/omai "	2	0	16	0		0	"apacqioolai"	"ἀπαγριόομαι"							0	0	0	"a)pagrio/omai"	1	8	99
1024	"ἀπάγω"	"to lead away, carry off"	"a)pa/gw "	2	0	17	0		0	"apacy"	"ἀπάγω"							0	0	0	"a)pa/gw"	1	7	110
1025	"ἀπᾴδω"	"to sing out of tune, be out of tune"	"a)pa/?dw "	2	0	21	0		0	"apady"	"ἀπᾴδω"							0	0	0	"a)pa/|dw"	1	2	171
1026	"ἀπαείρω"	"poet. for ἀπαίρω, to depart"	"a)paei/rw "	2	0	0	0		0	"apaeiqy"	"ἀπαείρω"							0	0	0	"a)paei/rw"	0	0	0
1027	"ἀπαθανατίζω"	"to aim at immortality"	"a)paqanati/zw "	2	0	257	0		0	"apahamatify"	"ἀπαθανατίζω"							0	3	0	"a)paqanati/zw"	0	3	0
1028	"ἀπαθής"	"not suffering or having suffered, without experience of"	"a)paqh/j "	3	0	411	0		0	"apahgr"	"ἀπαθής"							0	0	0	"a)paqh/s"	0	1	0
1029	"ἀπαιδευσία"	"want of education"	"a)paideusi/a "	1	0	408	0		0	"apaideusia"	"ἀπαιδευσία"							0	0	0	"a)paideusi/a"	0	1	0
1030	"ἀπαίδευτος"	"uneducated"	"a)pai/deutoj "	3	0	408	0		0	"apaideutor"	"ἀπαίδευτος"							0	0	0	"a)pai/deutos"	0	2	0
1031	"ἀπαίρω"	"to lift off, carry off, take away, to remove from"	"a)pai/rw "	2	0	29	0		0	"apaiqy"	"ἀπαίρω"							0	3	0	"a)pai/rw"	1	6	274
1032	"ἄπαις"	"childless"	"a)/paij "	1	0	408	0		0	"apair"	"ἄπαις"							0	0	0	"a)/pais"	0	3	0
1033	"ἀπαισχύνομαι"	"to refuse through shame"	"a)paisxu/nomai "	2	0	31	0		0	"apaiswumolai"	"ἀπαισχύνομαι"							0	0	0	"a)paisxu/nomai"	1	9	292
1034	"ἀπαιτέω"	"to demand back, demand"	"a)paite/w "	2	0	32	0		0	"apaitey"	"ἀπαιτέω"							0	0	0	"a)paite/w"	1	2	294
1035	"ἀπακριβόομαι"	"to be finished off, highly finished"	"a)pakribo/omai "	2	0	40	0		0	"apajqiboolai"	"ἀπακριβόομαι"							0	0	0	"a)pakribo/omai"	0	6	369
1036	"ἀπάλαμνος"	"without hands, helpless, good for naught"	"a)pa/lamnoj "	3	0	0	0		0	"apakalmor"	"ἀπάλαμνος"							0	0	0	"a)pa/lamnos"	0	0	0
1037	"ἀπαλέξω"	"to ward"	"a)pale/cw "	2	0	0	0		0	"apakeny"	"ἀπαλέξω"							0	0	0	"a)pale/cw"	0	0	0
1038	"ἀπαλλαγή"	"deliverance, release, relief from"	"a)pallagh/ "	1	0	50	0		0	"apakkacg"	"ἀπαλλαγή"							0	0	0	"a)pallagh/"	1	2	428
1039	"ἀπαλλάγηθι"		"a)palla/ghqi "	0	0	0	-1		0	"apakkacghi"	"ἀπαλλάγηθι"							0	0	0	"a)palla/ghqi"	0	0	0
1040	"ἀπαλλακτέον"		"a)pallakte/on "	0	0	50	0		0	"apakkajteom"	"ἀπαλλακτέον"							0	0	0	"a)pallakte/on"	0	10	0
1041	"ἀπαλλακτέος"	"one must release from"	"a)pallakte/oj "	3	0	50	0		0	"apakkajteor"	"ἀπαλλακτέος"							0	0	0	"a)pallakte/os"	0	11	0
1042	"ἀπάλλαξις"		"a)pa/llacij "	1	0	50	0		0	"apakkanir"	"ἀπάλλαξις"							0	0	0	"a)pa/llacis"	0	12	0
1043	"ἀπαλλάσσω"	"to set free, release, deliver"	"a)palla/ssw "	2	0	50	0		0	"apakkassy"	"ἀπαλλάσσω"							0	3	0	"a)palla/ssw"	1	7	430
1044	"ἀπαλλοτριόω"	"to estrange, alienate"	"a)pallotrio/w "	2	0	51	0		0	"apakkotqioy"	"ἀπαλλοτριόω"							0	0	0	"a)pallotrio/w"	0	22	451
1045	"ἁπαλός"	"soft to the touch, tender"	"a(palo/j "	3	0	70	0		-1	"apakor"	"ἁπαλός"							0	0	0	"a(palo/s"	0	1	0
1046	"ἁπαλότης"	"softness, tenderness"	"a(palo/thj "	1	0	70	0		0	"apakotgr"	"ἁπαλότης"							0	0	0	"a(palo/ths"	0	2	0
1047	"ἀπαναισχυντέω"	"to have the effrontery to do or say"	"a)panaisxunte/w "	2	0	31	0		0	"apamaiswumtey"	"ἀπαναισχυντέω"							0	0	0	"a)panaisxunte/w"	0	13	0
1048	"ἀπανθέω"	"to leave off blooming, fade, wither"	"a)panqe/w "	2	0	66	0		0	"apamhey"	"ἀπανθέω"							0	0	0	"a)panqe/w"	1	3	846
1049	"ἀπαντάω"	"to move from"	"a)panta/w "	2	0	650	0		0	"apamtay"	"ἀπαντάω"							0	0	0	"a)panta/w"	0	5	0
1050	"ἀπαντή"		"a)panth/ "	0	0	650	0		0	"apamtg"	"ἀπαντή"							0	0	0	"a(pa/nth|"	0	6	0
1051	"ἁπάντῃ"	"everywhere"	"a(pa/nth? "	4	0	0	0		0	"apamtg"	"ἁπάντῃ"							0	0	0	"a)panth/"	0	0	0
1052	"ἀπάντησις"		"a)pa/nthsij "	1	0	650	0		0	"apamtgsir"	"ἀπάντησις"							0	0	0	"a)pa/nthsis"	0	7	0
1053	"ἀπαντητέον"		"a)panthte/on "	0	0	0	0		0	"apamtgteom"	"ἀπαντητέον"							0	0	0	"a)panthte/on"	0	0	0
1054	"ἀπαντητέος"		"a)panthte/oj "	3	0	0	0		0	"apamtgteor"	"ἀπαντητέος"							0	0	0	"a)panthte/os"	0	0	0
1055	"ἅπαξ"	"once, once only, once for all"	"a(/pac "	4	0	71	0		-1	"apan"	"ἅπαξ"							0	0	0	"a(/pac"	0	1	0
1056	"ἀπαρακάλυπτος"	"uncovered"	"a)paraka/luptoj "	3	0	303	0		0	"apaqajakuptor"	"ἀπαρακάλυπτος"							0	0	0	"a)paraka/luptos"	0	1	0
1057	"ἀπαραμύθητος"	"not to be persuaded, inconsolable"	"a)paramu/qhtoj "	3	0	709	0		0	"apaqaluhgtor"	"ἀπαραμύθητος"							0	0	0	"a)paramu/qhtos"	0	1	0
1058	"ἀπαρέσκω"	"to be disagreeable to"	"a)pare/skw "	2	0	796	0		0	"apaqesjy"	"ἀπαρέσκω"							0	0	0	"a)pare/skw"	1	2	1375
1059	"ἀπαρνέομαι"	"to deny utterly, deny"	"a)parne/omai "	2	0	728	0		0	"apaqmeolai"	"ἀπαρνέομαι"							0	0	0	"a)parne/omai"	0	1	0
1060	"ἀπαρχή"	"the beginning of a sacrifice, the primal offering"	"a)parxh/ "	1	0	93	0		0	"apaqwg"	"ἀπαρχή"							0	0	0	"a)parxh/"	0	1	1456
1061	"ἅπας"	"quite all, the whole"	"a(/paj "	3	0	0	0		0	"apar"	"ἅπας"							0	0	0	"a(/pas"	0	0	0
1062	"ἀπατάω"	"to cheat, trick, outwit, beguile"	"a)pata/w "	2	0	72	0		0	"apatay"	"ἀπατάω"							0	0	0	"a)pata/w"	0	1	0
1063	"ἀπατεών"	"a cheat, rogue, quack"	"a)patew/n "	1	0	72	0		0	"apateym"	"ἀπατεών"							0	0	0	"a)patew/n"	0	3	0
1064	"ἀπάτη"	"a trick, fraud, deceit"	"a)pa/th "	1	0	72	0		-1	"apatg"	"ἀπάτη"							0	0	0	"a)pa/th"	0	4	0
1065	"ἀπατηλός"		"a)pathlo/j "	0	0	0	0		0	"apatgkor"	"ἀπατηλός"							0	0	0	"a)pathlo/s"	0	0	0
1066	"ἀπατητικός"	"fraudulent"	"a)pathtiko/j "	3	0	72	0		0	"apatgtijor"	"ἀπατητικός"							0	0	0	"a)pathtiko/s"	0	5	0
1067	"Ἀπατούρια"	"the Apatouria"	")Apatou/ria "	6	0	0	0		0	"apatouqia"	" ̓Απατούρια"							0	0	0	"*)apatou/ria"	0	0	0
1068	"Ἀπατούριος"		")Apatou/rioj "	6	0	0	0		0	"apatouqior"	" ̓Απατούριος"							0	0	0	"*)apatou/rios"	0	0	0
1069	"ἀπάτωρ"	"without father, fatherless"	"a)pa/twr "	3	0	674	0		0	"apatyq"	"ἀπάτωρ"							0	0	0	"a)pa/twr"	0	1	0
1070	"ἀπαυθαδίζομαι"	"to speak or act boldly, speak out"	"a)pauqadi/zomai "	2	0	0	0		0	"apauhadifolai"	"ἀπαυθαδίζομαι"							0	0	0	"a)pauqadi/zomai"	0	0	0
1071	"ἄπαυστος"	"unceasing, never-ending"	"a)/paustoj "	3	0	0	0		0	"apaustor"	"ἄπαυστος"							0	0	0	"a)/paustos"	0	0	0
1072	"ἀπάχθομαι"	"to be grievous"	"a)pa/xqomai "	2	0	111	0		0	"apawholai"	"ἀπάχθομαι"							0	0	0	"a)pa/xqomai"	1	2	1729
1073	"ἀπειθέω"	"to be disobedient, refuse compliance"	"a)peiqe/w "	2	0	413	0		0	"apeihey"	"ἀπειθέω"							0	0	0	"a)peiqe/w"	0	2	0
1074	"ἀπειθής"	"disobedient"	"a)peiqh/j "	3	0	413	0		0	"apeihgr"	"ἀπειθής"							0	0	0	"a)peiqh/s"	0	3	0
1075	"ἀπεικάζω"	"to form from a model, to express, copy"	"a)peika/zw "	2	0	660	0		0	"apeijafy"	"ἀπεικάζω"							0	3	0	"a)peika/zw"	0	2	2915
1076	"ἀπεικασία"		"a)peikasi/a "	1	0	660	0		0	"apeijasia"	"ἀπεικασία"							0	0	0	"a)peikasi/a"	0	3	0
1077	"ἀπείκασμα"		"a)pei/kasma "	1	0	660	0		0	"apeijasla"	"ἀπείκασμα"							0	0	0	"a)pei/kasma"	0	4	0
1078	"ἀπεικαστέον"		"a)peikaste/on "	0	0	660	0		0	"apeijasteom"	"ἀπεικαστέον"							0	0	0	"a)peikaste/on"	0	5	0
1079	"ἀπεικαστέος"	"one must represent"	"a)peikaste/oj "	3	0	660	0		0	"apeijasteor"	"ἀπεικαστέος"							0	0	0	"a)peikaste/os"	0	6	0
1080	"ἀπειλέω"		"a)peile/w "	2	0	0	0		0	"apeikey"	"ἀπειλέω"							0	0	0	"a)peile/w"	0	0	0
1081	"ἀπειλή"	"boastful promises, boasts"	"a)peilh/ "	1	0	0	0		0	"apeikg"	"ἀπειλή"							0	0	0	"a)peilh/"	0	0	0
1082	"ἀπειλητικός"		"a)peilhtiko/j "	3	0	0	0		0	"apeikgtijor"	"ἀπειλητικός"							0	0	0	"a)peilhtiko/s"	0	0	0
1083	"ἄπειμι"		"a)/peimi "	2	0	220	0		0	"apeili"	"ἄπειμι"							0	0	0	"a)/peimi"	1	5	2933
1084	"ἀπεῖπον"	"to speak out, tell out, declare"	"a)pei=pon "	2	0	221	0		0	"apeipom"	"ἀπει̂πον"							0	0	0	"a)pei=pon"	1	3	2935
1085	"ἀπείργω"	"to keep away from, debar from"	"a)pei/rgw "	2	0	687	0		0	"apeiqcy"	"ἀπείργω"							0	0	0	"a)pei/rgw"	0	1	0
1086	"ἀπειρία"	"infinity"	"a)peiri/a "	1	0	73	0		0	"apeiqia"	"ἀπειρία"							0	0	0	"a)peiri/a"	0	1	0
1087	"ἀπειρόκαλος"	"ignorant of the beautiful, without taste, tasteless, vulgar"	"a)peiro/kaloj "	3	0	0	0		0	"apeiqojakor"	"ἀπειρόκαλος"							0	0	0	"a)peiro/kalos"	0	0	0
1088	"ἄπειρος"		"a)/peiroj "	0	0	73	0		-1	"apeiqor"	"ἄπειρος"							0	0	0	"a)/peiros"	0	2	0
1089	"ἀπείρων"		"a)pei/rwn "	0	0	73	0		0	"apeiqym"	"ἀπείρων"							0	0	0	"a)pei/rwn"	0	3	0
1090	"ἀπελαύνω"	"to drive away, expel from"	"a)pelau/nw "	2	0	678	0		0	"apekaumy"	"ἀπελαύνω"							0	0	0	"a)pelau/nw"	1	2	3108
1091	"ἀπέραντος"	"boundless, infinite"	"a)pe/rantoj "	3	0	73	0		0	"apeqamtor"	"ἀπέραντος"							0	0	0	"a)pe/rantos"	0	4	0
1092	"ἀπεργάζομαι"	"to finish off, turn out complete"	"a)perga/zomai "	2	0	644	0		0	"apeqcafolai"	"ἀπεργάζομαι"							0	0	0	"a)perga/zomai"	1	4	3824
1093	"ἀπεργασία"	"a finishing off, completing"	"a)pergasi/a "	1	0	644	0		0	"apeqcasia"	"ἀπεργασία"							0	0	0	"a)pergasi/a"	0	1	0
1094	"ἀπεργαστικός"	"fit for finishing, causing"	"a)pergastiko/j "	3	0	644	0		0	"apeqcastijor"	"ἀπεργαστικός"							0	0	0	"a)pergastiko/s"	0	2	0
1095	"ἀπερείδω"	"to rest, fix, settle"	"a)perei/dw "	2	0	807	0		0	"apeqeidy"	"ἀπερείδω"							0	0	0	"a)perei/dw"	1	3	3839
1096	"ἄπερεισις"		"a)/pereisij "	1	0	0	0		0	"apeqeisir"	"ἀπέρεισις"							0	0	0	"a)pe/reisis"	0	0	0
1097	"ἀπέρεισις"		"a)pe/reisij "	1	0	0	0		0	"apeqeisir"	"ἄπερεισις"							0	0	0	"a)/pereisis"	0	0	0
1098	"ἀπέρχομαι"	"to go away, depart from"	"a)pe/rxomai "	2	0	225	0		0	"apeqwolai"	"ἀπέρχομαι"							0	0	0	"a)pe/rxomai"	1	4	3897
1099	"ἀπεσθίω"	"to eat"	"a)pesqi/w "	2	0	215	0		0	"apeshiy"	"ἀπεσθίω"							0	0	0	"a)pesqi/w"	0	1	3908
1100	"ἀπευθύνω"	"to make straight again"	"a)peuqu/nw "	2	0	229	0		0	"apeuhumy"	"ἀπευθύνω"							0	0	0	"a)peuqu/nw"	0	1	4015
1101	"ἀπεχθάνομαι"	"to be hated, incur hatred, be roused to hatred"	"a)pexqa/nomai "	2	0	693	0		0	"apewhamolai"	"ἀπεχθάνομαι"							0	0	0	"a)pexqa/nomai"	0	1	0
1102	"ἀπέχθεια"	"hatred"	"a)pe/xqeia "	1	0	693	0		0	"apewheia"	"ἀπέχθεια"							0	0	0	"a)pe/xqeia"	0	2	0
1103	"ἀπέχθομαι"	"to be hated, incur hatred"	"a)pe/xqomai "	2	0	693	0		0	"apewholai"	"ἀπέχθομαι"							0	0	0	"a)pe/xqomai"	0	3	0
1104	"ἀπέχω"	"to keep off or away from"	"a)pe/xw "	2	0	231	0		0	"apewy"	"ἀπέχω"							0	0	0	"a)pe/xw"	1	13	4196
1105	"ἀπηλεγέως"	"without caring for anything, reckless of consequences, bluntly"	"a)phlege/wj "	3	0	0	0		0	"apgkeceyr"	"ἀπηλεγέως"							0	0	0	"a)phlege/ws"	0	0	0
1106	"ἀπήμαντος"	"unharmed, unhurt"	"a)ph/mantoj "	3	0	0	0		0	"apglamtor"	"ἀπήμαντος"							0	0	0	"a)ph/mantos"	0	0	0
1107	"ἀπήμων"	"unharmed, unhurt"	"a)ph/mwn "	3	0	74	0		-1	"apglym"	"ἀπήμων"							0	0	0	"a)ph/mwn"	0	1	0
1108	"ἀπηχής"	"discordant, ill-sounding"	"a)phxh/j "	3	0	0	0		0	"apgwgr"	"ἀπηχής"							0	0	0	"a)phxh/s"	0	0	0
